Usina elétrica;Dispositivo;Categoria;Evento;Subevento/Categorização;Data de início;Data Final;Duração;Descrição de categorização
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:01:55.105;2025/01/24 06:01:58.108;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:02:36.371;2025/01/24 06:02:41.418;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:04:12.964;2025/01/24 06:04:23.010;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:05:55.526;2025/01/24 06:06:35.761;00:00:40;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:08:42.588;2025/01/24 06:08:50.635;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:09:21.807;2025/01/24 06:09:31.869;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:10:51.401;2025/01/24 06:11:02.450;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:12:50.104;2025/01/24 06:13:31.326;00:00:41;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:14:24.622;2025/01/24 06:14:44.729;00:00:20;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:16:51.514;2025/01/24 06:17:15.652;00:00:24;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:18:52.198;2025/01/24 06:19:15.341;00:00:23;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:20:55.961;2025/01/24 06:21:07.007;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:24:08.038;2025/01/24 06:24:11.040;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:28:12.556;2025/01/24 06:28:23.633;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:29:28.023;2025/01/24 06:29:35.050;00:00:07;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:30:21.308;2025/01/24 06:30:24.336;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:30:54.546;2025/01/24 06:31:03.580;00:00:09;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:33:36.457;2025/01/24 06:33:48.533;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:34:18.704;2025/01/24 06:34:48.894;00:00:30;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:35:37.218;2025/01/24 06:35:55.310;00:00:18;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:36:36.561;2025/01/24 06:37:06.765;00:00:30;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:37:37.981;2025/01/24 06:37:46.016;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:38:23.248;2025/01/24 06:38:39.356;00:00:16;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:40:14.937;2025/01/24 06:40:19.960;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:41:14.258;2025/01/24 06:41:18.286;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:41:53.471;2025/01/24 06:42:04.519;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:42:39.769;2025/01/24 06:42:45.815;00:00:06;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:43:38.159;2025/01/24 06:44:00.300;00:00:22;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:46:11.977;2025/01/24 06:46:33.131;00:00:21;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:50:03.459;2025/01/24 06:50:13.551;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:50:42.756;2025/01/24 06:50:44.785;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:53:37.826;2025/01/24 06:53:41.869;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:54:16.072;2025/01/24 06:54:52.292;00:00:36;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:55:22.479;2025/01/24 06:55:27.510;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:57:39.259;2025/01/24 06:57:41.260;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 06:58:48.666;2025/01/24 06:59:03.741;00:00:15;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:00:48.335;2025/01/24 07:01:03.404;00:00:15;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:01:54.748;2025/01/24 07:02:24.936;00:00:30;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:03:38.365;2025/01/24 07:04:23.619;00:00:45;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:04:53.767;2025/01/24 07:05:02.823;00:00:09;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:05:53.182;2025/01/24 07:06:01.229;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:06:38.480;2025/01/24 07:07:00.621;00:00:22;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:07:54.917;2025/01/24 07:08:33.105;00:00:38;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:09:09.308;2025/01/24 07:09:48.590;00:00:39;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:10:56.000;2025/01/24 07:11:01.030;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:12:23.484;2025/01/24 07:12:26.499;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:13:10.703;2025/01/24 07:13:49.920;00:00:39;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:14:19.121;2025/01/24 07:14:43.278;00:00:24;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:15:29.534;2025/01/24 07:15:41.608;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:16:49.010;2025/01/24 07:16:57.043;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:19:27.920;2025/01/24 07:19:55.118;00:00:27;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:20:48.477;2025/01/24 07:20:51.492;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:22:13.043;2025/01/24 07:22:38.182;00:00:25;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:24:24.853;2025/01/24 07:24:25.866;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:25:06.148;2025/01/24 07:25:09.178;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:25:56.443;2025/01/24 07:25:57.444;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:26:54.787;2025/01/24 07:27:23.007;00:00:28;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:28:33.426;2025/01/24 07:28:40.473;00:00:07;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:29:21.706;2025/01/24 07:29:28.741;00:00:07;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:29:59.927;2025/01/24 07:31:29.477;00:01:29;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:33:34.225;2025/01/24 07:33:35.240;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:34:37.614;2025/01/24 07:34:45.670;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:35:22.896;2025/01/24 07:35:27.927;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:36:16.245;2025/01/24 07:36:47.466;00:00:31;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:38:06.910;2025/01/24 07:38:16.955;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:40:39.844;2025/01/24 07:40:51.908;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:41:58.324;2025/01/24 07:42:07.369;00:00:09;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:43:34.883;2025/01/24 07:43:39.900;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:46:19.944;2025/01/24 07:46:51.085;00:00:31;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:48:38.788;2025/01/24 07:48:43.818;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:51:22.765;2025/01/24 07:51:41.875;00:00:19;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:52:39.172;2025/01/24 07:52:55.275;00:00:16;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:53:25.470;2025/01/24 07:53:30.529;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:56:30.637;2025/01/24 07:57:07.890;00:00:37;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 07:57:51.138;2025/01/24 07:58:13.295;00:00:22;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:00:51.294;2025/01/24 08:01:02.338;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:01:50.665;2025/01/24 08:02:27.870;00:00:37;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:04:08.447;2025/01/24 08:04:44.711;00:00:36;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:06:18.256;2025/01/24 08:06:19.267;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:06:49.447;2025/01/24 08:06:57.509;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:07:26.682;2025/01/24 08:08:08.901;00:00:42;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:09:36.400;2025/01/24 08:10:24.713;00:00:48;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:12:36.501;2025/01/24 08:12:59.626;00:00:23;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:13:30.783;2025/01/24 08:13:50.953;00:00:20;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:15:35.591;2025/01/24 08:15:38.608;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:16:37.011;2025/01/24 08:16:43.043;00:00:06;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:17:56.497;2025/01/24 08:17:58.511;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:20:48.633;2025/01/24 08:21:03.742;00:00:15;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:21:37.994;2025/01/24 08:21:48.047;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:22:51.382;2025/01/24 08:23:46.712;00:00:55;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:25:57.504;2025/01/24 08:25:59.520;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:27:17.036;2025/01/24 08:27:40.175;00:00:23;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:29:16.738;2025/01/24 08:29:20.769;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:31:14.459;2025/01/24 08:31:26.540;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:36:29.423;2025/01/24 08:36:39.486;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:43:36.955;2025/01/24 08:43:50.053;00:00:13;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:44:28.281;2025/01/24 08:44:29.282;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:46:10.906;2025/01/24 08:46:12.920;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:47:36.327;2025/01/24 08:47:44.345;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:50:44.435;2025/01/24 08:50:55.484;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:51:36.753;2025/01/24 08:51:57.848;00:00:21;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:53:02.209;2025/01/24 08:53:05.239;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:54:13.690;2025/01/24 08:54:45.910;00:00:32;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:55:15.128;2025/01/24 08:55:41.299;00:00:26;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:58:06.237;2025/01/24 08:58:19.345;00:00:13;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:58:49.579;2025/01/24 08:59:04.673;00:00:15;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 08:59:42.876;2025/01/24 08:59:46.906;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:01:10.452;2025/01/24 09:01:31.640;00:00:21;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:02:43.170;2025/01/24 09:03:10.342;00:00:27;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:06:52.576;2025/01/24 09:06:59.621;00:00:07;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:08:30.167;2025/01/24 09:08:35.200;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:10:27.888;2025/01/24 09:10:28.889;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:11:27.243;2025/01/24 09:11:39.323;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:12:10.478;2025/01/24 09:12:47.729;00:00:37;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:13:53.104;2025/01/24 09:14:04.180;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:14:48.448;2025/01/24 09:14:52.464;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:15:21.647;2025/01/24 09:15:26.678;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:17:26.303;2025/01/24 09:17:38.352;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:19:44.007;2025/01/24 09:19:50.037;00:00:06;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:20:21.225;2025/01/24 09:20:32.275;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:21:16.572;2025/01/24 09:21:24.606;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:22:17.921;2025/01/24 09:22:19.918;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:24:16.588;2025/01/24 09:24:17.589;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:25:34.026;2025/01/24 09:26:37.414;00:01:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:27:07.585;2025/01/24 09:27:21.711;00:00:14;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:28:19.038;2025/01/24 09:29:02.273;00:00:43;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:29:55.616;2025/01/24 09:30:51.867;00:00:56;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:32:42.483;2025/01/24 09:32:47.511;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:35:24.403;2025/01/24 09:35:38.494;00:00:14;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:36:41.852;2025/01/24 09:36:51.903;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:37:22.089;2025/01/24 09:37:46.227;00:00:24;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:38:17.431;2025/01/24 09:38:25.481;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:39:19.790;2025/01/24 09:39:22.819;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:42:05.798;2025/01/24 09:42:06.799;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:42:45.047;2025/01/24 09:42:49.078;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:46:24.345;2025/01/24 09:46:35.406;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:47:31.750;2025/01/24 09:47:33.755;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:48:18.047;2025/01/24 09:48:28.110;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:49:00.312;2025/01/24 09:49:42.576;00:00:42;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:51:04.038;2025/01/24 09:51:18.115;00:00:14;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:51:48.319;2025/01/24 09:51:50.334;00:00:02;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:54:15.256;2025/01/24 09:54:25.318;00:00:10;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 09:59:34.192;2025/01/24 09:59:58.320;00:00:24;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:04:30.961;2025/01/24 10:04:35.992;00:00:05;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:07:00.864;2025/01/24 10:07:08.925;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:11:46.626;2025/01/24 10:11:57.687;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:16:28.418;2025/01/24 10:16:29.419;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:17:06.637;2025/01/24 10:17:15.686;00:00:09;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:23:22.828;2025/01/24 10:23:30.859;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:25:14.530;2025/01/24 10:25:20.562;00:00:06;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:32:40.333;2025/01/24 10:32:43.363;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:33:16.565;2025/01/24 10:33:24.602;00:00:08;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:36:06.626;2025/01/24 10:36:09.643;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:38:38.580;2025/01/24 10:38:39.593;00:00:01;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:41:15.500;2025/01/24 10:41:26.561;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:42:37.939;2025/01/24 10:43:03.125;00:00:25;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:44:25.656;2025/01/24 10:44:31.689;00:00:06;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 10:47:45.846;2025/01/24 10:47:49.874;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 11:01:11.591;2025/01/24 11:01:18.627;00:00:07;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 11:02:58.228;2025/01/24 11:03:02.266;00:00:04;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 11:15:18.679;2025/01/24 11:15:44.837;00:00:26;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 11:28:46.742;2025/01/24 11:29:04.884;00:00:18;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 11:41:01.332;2025/01/24 11:41:09.409;00:00:08;
Vila_Guanabara_1;VGU1-01;Estado;Aerogenerador PRONTO;;2025/01/24 13:06:53.756;2025/01/24 13:14:08.381;00:07:14;
Vila_Guanabara_1;VGU1-01;Estado;Aerogenerador en Marcha;;2025/01/24 13:14:08.381;2025/01/24 13:38:45.151;00:24:36;
Vila_Guanabara_1;VGU1-01;Estado;Aerogenerador PRONTO;;2025/01/24 13:38:45.151;2025/01/24 13:39:55.604;00:01:10;
Vila_Guanabara_1;VGU1-01;Estado;Aerogenerador en Marcha;;2025/01/24 13:39:55.604;2025/01/25 10:38:27.421;20:58:31;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 16:29:02.507;2025/01/24 16:29:14.583;00:00:12;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 17:51:38.480;2025/01/24 17:51:41.497;00:00:03;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 18:07:06.156;2025/01/24 18:07:23.280;00:00:17;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 18:32:07.224;2025/01/24 18:32:22.316;00:00:15;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 19:17:05.619;2025/01/24 19:17:14.680;00:00:09;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 19:21:30.239;2025/01/24 19:21:37.245;00:00:07;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 19:35:37.308;2025/01/24 19:35:48.373;00:00:11;
Vila_Guanabara_1;VGU1-01;Aviso;541 Pressão da água do gerador baixa;;2025/01/24 19:38:20.339;2025/01/24 19:38:21.340;00:00:01;
